name,type,start_time,duration,"ack","address","read","data"
"I2C","data",9.5174765,8.07e-05,true,,,0x45
"I2C","stop",9.5175668,9.99999993e-08,,,,
"I2C","start",9.5175715,9.99999993e-08,,,,
"I2C","address",9.517581,8.07e-05,true,0x3F,true,
"I2C","data",9.5176665,8.07e-05,false,,,0x35
"I2C","stop",9.5177568,9.99999993e-08,,,,
"I2C","start",9.5273612,1.00000001e-07,,,,
"I2C","address",9.5273707,8.07e-05,true,0x3F,false,
"I2C","data",9.5274562,8.07e-05,true,,,0x45
"I2C","stop",9.5275465,1.00000001e-07,,,,
"I2C","start",9.5275513,9.99999993e-08,,,,
"I2C","address",9.5275608,8.06e-05,true,0x3F,true,
"I2C","data",9.5276462,8.07e-05,false,,,0x35
"I2C","stop",9.5277365,1.00000001e-07,,,,
"I2C","start",9.5373705,9.99999993e-08,,,,
"I2C","address",9.53738,8.07e-05,true,0x3F,false,
"I2C","data",9.5374655,8.07e-05,true,,,0x45
"I2C","stop",9.5375558,9.99999993e-08,,,,
"I2C","start",9.5375605,1.00000001e-07,,,,
"I2C","address",9.53757,8.07e-05,true,0x3F,true,
"I2C","data",9.5376555,8.07e-05,false,,,0x35
"I2C","stop",9.5377458,1.00000001e-07,,,,
"I2C","start",9.5473804,9.99999993e-08,,,,
"I2C","address",9.5473899,8.06e-05,true,0x3F,false,
"I2C","data",9.5474754,8.06e-05,true,,,0x45
"I2C","stop",9.5475656,9.99999993e-08,,,,
"I2C","start",9.5475704,1.00000001e-07,,,,
"I2C","address",9.5475799,8.07e-05,true,0x3F,true,
"I2C","data",9.5476654,8.07e-05,false,,,0x35
"I2C","stop",9.5477556,9.99999993e-08,,,,
"I2C","start",9.5573597,1.00000001e-07,,,,
"I2C","address",9.5573691,8.07e-05,true,0x3F,false,
"I2C","data",9.5574546,8.07e-05,true,,,0x45
"I2C","stop",9.5575449,9.99999993e-08,,,,
"I2C","start",9.5575497,1.00000001e-07,,,,
"I2C","address",9.5575592,8.07e-05,true,0x3F,true,
"I2C","data",9.5576447,8.07e-05,false,,,0x35
"I2C","stop",9.5577349,9.99999993e-08,,,,
"I2C","start",9.5673694,1.00000001e-07,,,,
"I2C","address",9.5673789,8.07e-05,true,0x3F,false,
"I2C","data",9.5674644,8.07e-05,true,,,0x45
"I2C","stop",9.5675547,9.99999993e-08,,,,
"I2C","start",9.5675594,9.99999993e-08,,,,
"I2C","address",9.5675689,8.07e-05,true,0x3F,true,
"I2C","data",9.5676544,8.07e-05,false,,,0x35
"I2C","stop",9.5677447,9.99999993e-08,,,,
"I2C","start",9.5773792,1.00000001e-07,,,,
"I2C","address",9.5773887,8.07e-05,true,0x3F,false,
"I2C","data",9.5774742,8.07e-05,true,,,0x45
"I2C","stop",9.5775645,1.00000001e-07,,,,
"I2C","start",9.5775692,1.00000001e-07,,,,
"I2C","address",9.5775787,8.07e-05,true,0x3F,true,
"I2C","data",9.5776642,8.07e-05,false,,,0x35
"I2C","stop",9.5777545,1.00000001e-07,,,,
"I2C","start",9.5873583,9.99999993e-08,,,,
"I2C","address",9.5873678,8.07e-05,true,0x3F,false,
"I2C","data",9.5874533,8.07e-05,true,,,0x45
"I2C","stop",9.5875436,9.99999993e-08,,,,
"I2C","start",9.5875484,1.00000001e-07,,,,
"I2C","address",9.5875579,8.06e-05,true,0x3F,true,
"I2C","data",9.5876434,8.06e-05,false,,,0x35
"I2C","stop",9.5877336,9.99999993e-08,,,,
"I2C","start",9.597368,1.00000003e-07,,,,
"I2C","address",9.5973775,8.07e-05,true,0x3F,false,
"I2C","data",9.597463,8.07e-05,true,,,0x45
"I2C","stop",9.5975533,1.00000001e-07,,,,
"I2C","start",9.5975581,9.99999993e-08,,,,
"I2C","address",9.5975676,8.06e-05,true,0x3F,true,
"I2C","data",9.5976531,8.06e-05,false,,,0x35
"I2C","stop",9.5977433,1.00000001e-07,,,,
"I2C","start",9.6073778,9.99999993e-08,,,,
"I2C","address",9.6073873,8.07e-05,true,0x3F,false,
"I2C","data",9.6074728,8.07e-05,true,,,0x45
"I2C","stop",9.607563,9.99999993e-08,,,,
"I2C","start",9.6075678,9.99999993e-08,,,,
"I2C","address",9.6075773,8.07e-05,true,0x3F,true,
"I2C","data",9.6076628,8.07e-05,false,,,0x35
"I2C","stop",9.6077531,9.99999993e-08,,,,
"I2C","start",9.617357,9.99999993e-08,,,,
"I2C","address",9.6173665,8.07e-05,true,0x3F,false,
"I2C","data",9.617452,8.07e-05,true,,,0x45
"I2C","stop",9.6175422,9.99999993e-08,,,,
"I2C","start",9.617547,9.99999993e-08,,,,
"I2C","address",9.6175565,8.07e-05,true,0x3F,true,
"I2C","data",9.617642,8.07e-05,false,,,0x35
"I2C","stop",9.6177322,9.99999993e-08,,,,
"I2C","start",9.6273666,1.00000001e-07,,,,
"I2C","address",9.6273761,8.07e-05,true,0x3F,false,
"I2C","data",9.6274616,8.07e-05,true,,,0x45
"I2C","stop",9.6275519,9.99999993e-08,,,,
"I2C","start",9.6275566,9.99999993e-08,,,,
"I2C","address",9.6275661,8.07e-05,true,0x3F,true,
"I2C","data",9.6276516,8.07e-05,false,,,0x35
"I2C","stop",9.6277419,9.99999993e-08,,,,
"I2C","start",9.6373765,9.99999993e-08,,,,
"I2C","address",9.637386,8.07e-05,true,0x3F,false,
"I2C","data",9.6374715,8.07e-05,true,,,0x45
"I2C","stop",9.6375618,9.99999993e-08,,,,
"I2C","start",9.6375665,9.99999993e-08,,,,
"I2C","address",9.637576,8.07e-05,true,0x3F,true,
"I2C","data",9.6376615,8.07e-05,false,,,0x35
"I2C","stop",9.6377518,9.99999993e-08,,,,
"I2C","start",9.6473556,1.00000001e-07,,,,
"I2C","address",9.6473651,8.07e-05,true,0x3F,false,
"I2C","data",9.6474506,8.07e-05,true,,,0x45
"I2C","stop",9.6475409,1.00000001e-07,,,,
"I2C","start",9.6475456,9.99999993e-08,,,,
"I2C","address",9.6475551,8.07e-05,true,0x3F,true,
"I2C","data",9.6476406,8.07e-05,false,,,0x35
"I2C","stop",9.6477309,9.99999993e-08,,,,
"I2C","start",9.6573658,1.00000001e-07,,,,
"I2C","address",9.6573753,8.07e-05,true,0x3F,false,
"I2C","data",9.6574608,8.07e-05,true,,,0x45
"I2C","stop",9.657551,9.99999993e-08,,,,
"I2C","start",9.6575558,9.99999993e-08,,,,
"I2C","address",9.6575653,8.07e-05,true,0x3F,true,
"I2C","data",9.6576508,8.07e-05,false,,,0x35
"I2C","stop",9.6577411,9.99999993e-08,,,,
"I2C","start",9.667375,9.99999993e-08,,,,
"I2C","address",9.6673845,8.07e-05,true,0x3F,false,
"I2C","data",9.66747,8.07e-05,true,,,0x45
"I2C","stop",9.6675603,9.99999993e-08,,,,
"I2C","start",9.6675651,1.00000001e-07,,,,
"I2C","address",9.6675746,8.06e-05,true,0x3F,true,
"I2C","data",9.6676601,8.06e-05,false,,,0x35
"I2C","stop",9.6677503,9.99999993e-08,,,,
"I2C","start",9.6773545,9.99999993e-08,,,,
"I2C","address",9.677364,8.06e-05,true,0x3F,false,
"I2C","data",9.6774495,8.06e-05,true,,,0x45
"I2C","stop",9.6775397,9.99999993e-08,,,,
"I2C","start",9.6775445,9.99999993e-08,,,,
"I2C","address",9.677554,8.07e-05,true,0x3F,true,
"I2C","data",9.6776395,8.07e-05,false,,,0x35
"I2C","stop",9.6777297,9.99999993e-08,,,,
"I2C","start",9.6873643,9.99999993e-08,,,,
"I2C","address",9.6873738,8.07e-05,true,0x3F,false,
"I2C","data",9.6874593,8.07e-05,true,,,0x45
"I2C","stop",9.6875495,1.00000001e-07,,,,
"I2C","start",9.6875543,9.99999993e-08,,,,
"I2C","address",9.6875638,8.07e-05,true,0x3F,true,
"I2C","data",9.6876493,8.07e-05,false,,,0x35
"I2C","stop",9.6877395,1.00000001e-07,,,,
"I2C","start",9.6973738,1.00000001e-07,,,,
"I2C","address",9.6973833,8.07e-05,true,0x3F,false,
"I2C","data",9.6974688,8.07e-05,true,,,0x45
"I2C","stop",9.697559,9.99999993e-08,,,,
"I2C","start",9.6975638,1.00000001e-07,,,,
"I2C","address",9.6975733,8.07e-05,true,0x3F,true,
"I2C","data",9.6976588,8.07e-05,false,,,0x35
"I2C","stop",9.697749,9.99999993e-08,,,,
"I2C","start",9.7073531,9.99999993e-08,,,,
"I2C","address",9.7073626,8.07e-05,true,0x3F,false,
"I2C","data",9.7074481,8.07e-05,true,,,0x45
"I2C","stop",9.7075383,1.00000001e-07,,,,
"I2C","start",9.7075431,9.99999993e-08,,,,
"I2C","address",9.7075526,8.07e-05,true,0x3F,true,
"I2C","data",9.7076381,8.07e-05,false,,,0x35
"I2C","stop",9.7077283,1.00000001e-07,,,,
"I2C","start",9.7173628,9.99999993e-08,,,,
"I2C","address",9.7173723,8.07e-05,true,0x3F,false,
"I2C","data",9.7174578,8.07e-05,true,,,0x45
"I2C","stop",9.7175481,9.99999993e-08,,,,
"I2C","start",9.7175528,9.99999993e-08,,,,
"I2C","address",9.7175623,8.07e-05,true,0x3F,true,
"I2C","data",9.7176478,8.07e-05,false,,,0x35
"I2C","stop",9.7177381,9.99999993e-08,,,,
"I2C","start",9.7273727,9.99999993e-08,,,,
"I2C","address",9.7273822,8.07e-05,true,0x3F,false,
"I2C","data",9.7274677,8.07e-05,true,,,0x45
"I2C","stop",9.7275579,9.99999993e-08,,,,
"I2C","start",9.7275627,9.99999993e-08,,,,
"I2C","address",9.7275722,8.07e-05,true,0x3F,true,
"I2C","data",9.7276577,8.07e-05,false,,,0x35
"I2C","stop",9.727748,9.99999993e-08,,,,
"I2C","start",9.7373517,1.00000001e-07,,,,
"I2C","address",9.7373612,8.07e-05,true,0x3F,false,
"I2C","data",9.7374467,8.07e-05,true,,,0x45
"I2C","stop",9.7375369,9.99999993e-08,,,,
"I2C","start",9.7375417,1.00000001e-07,,,,
"I2C","address",9.7375512,8.07e-05,true,0x3F,true,
"I2C","data",9.7376367,8.07e-05,false,,,0x35
"I2C","stop",9.737727,1.00000001e-07,,,,
"I2C","start",9.7473616,1.00000001e-07,,,,
"I2C","address",9.7473711,8.07e-05,true,0x3F,false,
"I2C","data",9.7474566,8.07e-05,true,,,0x45
"I2C","stop",9.7475468,9.99999993e-08,,,,
"I2C","start",9.7475516,1.00000001e-07,,,,
"I2C","address",9.7475611,8.07e-05,true,0x3F,true,
"I2C","data",9.7476466,8.07e-05,false,,,0x35
"I2C","stop",9.7477369,1.00000001e-07,,,,
"I2C","start",9.7573714,9.99999993e-08,,,,
"I2C","address",9.7573809,8.06e-05,true,0x3F,false,
"I2C","data",9.7574664,8.06e-05,true,,,0x45
"I2C","stop",9.7575566,1.00000001e-07,,,,
"I2C","start",9.7575614,9.99999993e-08,,,,
"I2C","address",9.7575709,8.07e-05,true,0x3F,true,
"I2C","data",9.7576564,8.07e-05,false,,,0x35
"I2C","stop",9.7577466,9.99999993e-08,,,,
"I2C","start",9.7673812,9.99999993e-08,,,,
"I2C","address",9.7673907,8.07e-05,true,0x3F,false,
"I2C","data",9.7674762,8.07e-05,true,,,0x45
"I2C","stop",9.7675664,9.99999993e-08,,,,
"I2C","start",9.7675712,9.99999993e-08,,,,
"I2C","address",9.7675807,8.07e-05,true,0x3F,true,
"I2C","data",9.7676662,8.07e-05,false,,,0x35
"I2C","stop",9.7677565,9.99999993e-08,,,,
"I2C","start",9.7773602,9.99999993e-08,,,,
"I2C","address",9.7773696,8.07e-05,true,0x3F,false,
"I2C","data",9.7774551,8.07e-05,true,,,0x45
"I2C","stop",9.7775454,1.00000001e-07,,,,
"I2C","start",9.7775502,9.99999993e-08,,,,
"I2C","address",9.7775597,8.07e-05,true,0x3F,true,
"I2C","data",9.7776452,8.06e-05,false,,,0x35
"I2C","stop",9.7777354,1.00000001e-07,,,,
"I2C","start",9.78737,1.00000001e-07,,,,
"I2C","address",9.7873795,8.07e-05,true,0x3F,false,
"I2C","data",9.787465,8.07e-05,true,,,0x45
"I2C","stop",9.7875552,9.99999993e-08,,,,
"I2C","start",9.78756,1.00000001e-07,,,,
"I2C","address",9.7875695,8.07e-05,true,0x3F,true,
"I2C","data",9.787655,8.07e-05,false,,,0x35
"I2C","stop",9.7877453,1.00000001e-07,,,,
"I2C","start",9.79738,9.99999993e-08,,,,
"I2C","address",9.7973895,8.07e-05,true,0x3F,false,
"I2C","data",9.797475,8.07e-05,true,,,0x45
"I2C","stop",9.7975652,1.00000001e-07,,,,
"I2C","start",9.79757,9.99999993e-08,,,,
"I2C","address",9.7975795,8.07e-05,true,0x3F,true,
"I2C","data",9.797665,8.07e-05,false,,,0x35
"I2C","stop",9.7977552,1.00000001e-07,,,,
"I2C","start",9.8073591,1.00000001e-07,,,,
"I2C","address",9.8073685,8.07e-05,true,0x3F,false,
"I2C","data",9.807454,8.07e-05,true,,,0x45
"I2C","stop",9.8075443,9.99999993e-08,,,,
"I2C","start",9.8075491,1.00000003e-07,,,,
"I2C","address",9.8075586,8.07e-05,true,0x3F,true,
"I2C","data",9.8076441,8.07e-05,false,,,0x35
"I2C","stop",9.8077343,9.99999993e-08,,,,
"I2C","start",9.8173687,1.00000001e-07,,,,
"I2C","address",9.8173782,8.06e-05,true,0x3F,false,
"I2C","data",9.8174637,8.06e-05,true,,,0x45
"I2C","stop",9.8175539,9.99999993e-08,,,,
"I2C","start",9.8175587,1.00000001e-07,,,,
"I2C","address",9.8175682,8.07e-05,true,0x3F,true,
"I2C","data",9.8176537,8.07e-05,false,,,0x35
"I2C","stop",9.8177439,9.99999993e-08,,,,
"I2C","start",9.8273785,9.99999993e-08,,,,
"I2C","address",9.8273879,8.07e-05,true,0x3F,false,
"I2C","data",9.8274734,8.07e-05,true,,,0x45
"I2C","stop",9.8275637,9.99999993e-08,,,,
"I2C","start",9.8275685,9.99999993e-08,,,,
"I2C","address",9.827578,8.06e-05,true,0x3F,true,
"I2C","data",9.8276635,8.06e-05,false,,,0x35
"I2C","stop",9.8277537,9.99999993e-08,,,,
"I2C","start",9.8373578,1.00000001e-07,,,,
"I2C","address",9.8373673,8.07e-05,true,0x3F,false,
"I2C","data",9.8374528,8.07e-05,true,,,0x45
"I2C","stop",9.837543,9.99999993e-08,,,,
"I2C","start",9.8375478,1.00000001e-07,,,,
"I2C","address",9.8375573,8.07e-05,true,0x3F,true,
"I2C","data",9.8376428,8.07e-05,false,,,0x35
"I2C","stop",9.837733,9.99999993e-08,,,,
"I2C","start",9.8473676,9.99999993e-08,,,,
"I2C","address",9.8473771,8.07e-05,true,0x3F,false,
"I2C","data",9.8474626,8.07e-05,true,,,0x45
"I2C","stop",9.8475529,9.99999993e-08,,,,
"I2C","start",9.8475576,9.99999993e-08,,,,
"I2C","address",9.8475671,8.07e-05,true,0x3F,true,
"I2C","data",9.8476526,8.07e-05,false,,,0x35
"I2C","stop",9.8477429,9.99999993e-08,,,,
"I2C","start",9.8573773,1.00000001e-07,,,,
"I2C","address",9.8573868,8.06e-05,true,0x3F,false,
"I2C","data",9.8574723,8.06e-05,true,,,0x45
"I2C","stop",9.8575625,9.99999993e-08,,,,
"I2C","start",9.8575673,1.00000001e-07,,,,
"I2C","address",9.8575768,8.07e-05,true,0x3F,true,
"I2C","data",9.8576623,8.07e-05,false,,,0x35
"I2C","stop",9.8577525,9.99999993e-08,,,,
"I2C","start",9.8673564,9.99999993e-08,,,,
"I2C","address",9.8673659,8.07e-05,true,0x3F,false,
"I2C","data",9.8674514,8.07e-05,true,,,0x45
"I2C","stop",9.8675417,9.99999993e-08,,,,
"I2C","start",9.8675465,1.00000001e-07,,,,
"I2C","address",9.867556,8.06e-05,true,0x3F,true,
"I2C","data",9.8676415,8.06e-05,false,,,0x35
"I2C","stop",9.8677317,9.99999993e-08,,,,
"I2C","start",9.8773663,9.99999993e-08,,,,
"I2C","address",9.8773758,8.07e-05,true,0x3F,false,
"I2C","data",9.8774613,8.07e-05,true,,,0x45
"I2C","stop",9.8775515,1.00000001e-07,,,,
"I2C","start",9.8775563,9.99999993e-08,,,,
"I2C","address",9.8775658,8.07e-05,true,0x3F,true,
"I2C","data",9.8776513,8.07e-05,false,,,0x35
"I2C","stop",9.8777416,1.00000001e-07,,,,
"I2C","start",9.8873759,9.99999993e-08,,,,
"I2C","address",9.8873854,8.06e-05,true,0x3F,false,
"I2C","data",9.8874709,8.06e-05,true,,,0x45
"I2C","stop",9.8875611,1.00000001e-07,,,,
"I2C","start",9.8875659,9.99999993e-08,,,,
"I2C","address",9.8875754,8.07e-05,true,0x3F,true,
"I2C","data",9.8876609,8.07e-05,false,,,0x35
"I2C","stop",9.8877511,1.00000001e-07,,,,
"I2C","start",9.8973551,9.99999993e-08,,,,
"I2C","address",9.8973646,8.07e-05,true,0x3F,false,
"I2C","data",9.8974501,8.07e-05,true,,,0x45
"I2C","stop",9.8975404,9.99999993e-08,,,,
"I2C","start",9.8975451,9.99999993e-08,,,,
"I2C","address",9.8975546,8.07e-05,true,0x3F,true,
"I2C","data",9.8976401,8.07e-05,false,,,0x35
"I2C","stop",9.8977304,9.99999993e-08,,,,
"I2C","start",9.907365,9.99999993e-08,,,,
"I2C","address",9.9073745,8.07e-05,true,0x3F,false,
"I2C","data",9.90746,8.07e-05,true,,,0x45
"I2C","stop",9.9075502,1.00000001e-07,,,,
"I2C","start",9.907555,9.99999993e-08,,,,
"I2C","address",9.9075645,8.07e-05,true,0x3F,true,
"I2C","data",9.90765,8.07e-05,false,,,0x35
"I2C","stop",9.9077402,1.00000003e-07,,,,
"I2C","start",9.9173746,9.99999993e-08,,,,
"I2C","address",9.9173841,8.06e-05,true,0x3F,false,
"I2C","data",9.9174696,8.06e-05,true,,,0x45
"I2C","stop",9.9175598,1.00000001e-07,,,,
"I2C","start",9.9175646,9.99999993e-08,,,,
"I2C","address",9.9175741,8.07e-05,true,0x3F,true,
"I2C","data",9.9176596,8.07e-05,false,,,0x35
"I2C","stop",9.9177498,1.00000001e-07,,,,
"I2C","start",9.927354,1.00000001e-07,,,,
"I2C","address",9.9273635,8.07e-05,true,0x3F,false,
"I2C","data",9.927449,8.07e-05,true,,,0x45
"I2C","stop",9.9275393,1.00000003e-07,,,,
"I2C","start",9.9275441,9.99999993e-08,,,,
"I2C","address",9.9275535,8.07e-05,true,0x3F,true,
"I2C","data",9.927639,8.07e-05,false,,,0x35
"I2C","stop",9.9277293,1.00000001e-07,,,,
"I2C","start",9.9373638,9.99999993e-08,,,,
"I2C","address",9.9373733,8.07e-05,true,0x3F,false,
"I2C","data",9.9374588,8.07e-05,true,,,0x45
"I2C","stop",9.9375491,9.99999993e-08,,,,
"I2C","start",9.9375538,9.99999993e-08,,,,
"I2C","address",9.9375633,8.07e-05,true,0x3F,true,
"I2C","data",9.9376488,8.07e-05,false,,,0x35
"I2C","stop",9.9377391,9.99999993e-08,,,,
"I2C","start",9.9473735,1.00000001e-07,,,,
"I2C","address",9.947383,8.06e-05,true,0x3F,false,
"I2C","data",9.9474685,8.06e-05,true,,,0x45
"I2C","stop",9.9475587,9.99999993e-08,,,,
"I2C","start",9.9475635,1.00000001e-07,,,,
"I2C","address",9.947573,8.07e-05,true,0x3F,true,
"I2C","data",9.9476585,8.07e-05,false,,,0x35
"I2C","stop",9.9477487,9.99999993e-08,,,,
"I2C","start",9.9573525,9.99999993e-08,,,,
"I2C","address",9.957362,8.07e-05,true,0x3F,false,
"I2C","data",9.9574475,8.07e-05,true,,,0x45
"I2C","stop",9.9575377,1.00000001e-07,,,,
"I2C","start",9.9575425,9.99999993e-08,,,,
"I2C","address",9.957552,8.07e-05,true,0x3F,true,
"I2C","data",9.9576375,8.07e-05,false,,,0x35
"I2C","stop",9.9577277,1.00000001e-07,,,,
"I2C","start",9.9673624,9.99999993e-08,,,,
"I2C","address",9.9673719,8.07e-05,true,0x3F,false,
"I2C","data",9.9674574,8.07e-05,true,,,0x45
"I2C","stop",9.9675477,9.99999993e-08,,,,
"I2C","start",9.9675525,9.99999993e-08,,,,
"I2C","address",9.967562,8.06e-05,true,0x3F,true,
"I2C","data",9.9676474,8.07e-05,false,,,0xB5
"I2C","stop",9.9677377,9.99999993e-08,,,,
"I2C","start",9.9677425,9.99999993e-08,,,,
"I2C","address",9.967752,8.07e-05,true,0x42,false,
"I2C","data",9.9678375,8.07e-05,true,,,0x7F
"I2C","data",9.967923,8.07e-05,true,,,0x00
"I2C","stop",9.9680132,1.00000001e-07,,,,
"I2C","start",9.968018,9.99999993e-08,,,,
"I2C","address",9.9680275,8.07e-05,true,0x42,false,
"I2C","data",9.968113,8.07e-05,true,,,0xEE
"I2C","stop",9.9682032,1.00000001e-07,,,,
"I2C","start",9.968208,9.99999993e-08,,,,
"I2C","address",9.9682175,8.07e-05,true,0x42,true,
"I2C","data",9.968303,8.07e-05,false,,,0x00
"I2C","stop",9.9683933,9.99999993e-08,,,,
"I2C","start",9.968398,9.99999993e-08,,,,
"I2C","address",9.9684075,8.07e-05,true,0x42,false,
"I2C","data",9.968493,8.07e-05,true,,,0xEE
"I2C","data",9.9685785,8.07e-05,true,,,0x00
"I2C","stop",9.9686688,1.00000001e-07,,,,
"I2C","start",9.9686736,9.99999993e-08,,,,
"I2C","address",9.968683,8.07e-05,true,0x42,false,
"I2C","data",9.9687685,8.07e-05,true,,,0xEC
"I2C","stop",9.9688588,1.00000001e-07,,,,
"I2C","start",9.9688636,9.99999993e-08,,,,
"I2C","address",9.9688731,8.07e-05,true,0x42,true,
"I2C","data",9.9689586,8.07e-05,false,,,0x00
"I2C","stop",9.9690488,1.00000001e-07,,,,
"I2C","start",9.9690536,9.99999993e-08,,,,
"I2C","address",9.9690631,8.07e-05,true,0x42,false,
"I2C","data",9.9691486,8.07e-05,true,,,0xEC
"I2C","data",9.9692341,8.07e-05,true,,,0x10
"I2C","stop",9.9693243,9.99999993e-08,,,,
"I2C","start",9.9693291,1.00000001e-07,,,,
"I2C","address",9.9693386,8.07e-05,true,0x42,false,
"I2C","data",9.9694241,8.07e-05,true,,,0xFF
"I2C","stop",9.9695144,1.00000001e-07,,,,
"I2C","start",9.9695191,1.00000001e-07,,,,
"I2C","address",9.9695286,8.07e-05,true,0x42,true,
"I2C","data",9.9696141,8.07e-05,false,,,0x00
"I2C","stop",9.9697044,1.00000001e-07,,,,
"I2C","start",9.9697091,1.00000001e-07,,,,
"I2C","address",9.9697186,8.07e-05,true,0x42,false,
"I2C","data",9.9698041,8.07e-05,true,,,0xFF
"I2C","data",9.9698896,8.07e-05,true,,,0x01
"I2C","stop",9.9699799,9.99999993e-08,,,,
"I2C","start",9.9699847,1.00000001e-07,,,,
"I2C","address",9.9699942,8.06e-05,true,0x42,false,
"I2C","data",9.9700797,8.06e-05,true,,,0x86
"I2C","stop",9.9701699,9.99999993e-08,,,,
"I2C","start",9.9701747,1.00000001e-07,,,,
"I2C","address",9.9701842,8.07e-05,true,0x42,true,
"I2C","data",9.9702697,8.07e-05,false,,,0x00
"I2C","stop",9.9703599,9.99999993e-08,,,,
"I2C","start",9.9703647,1.00000001e-07,,,,
"I2C","address",9.9703742,8.07e-05,true,0x3F,false,
"I2C","data",9.9704597,8.07e-05,true,,,0x39
"I2C","data",9.9705452,8.07e-05,true,,,0x00
"I2C","stop",9.9706355,9.99999993e-08,,,,
"I2C","start",9.9706402,9.99999993e-08,,,,
"I2C","address",9.9706497,8.07e-05,true,0x3F,false,
"I2C","data",9.9707352,8.07e-05,true,,,0x11
"I2C","data",9.9708207,8.07e-05,true,,,0x50
"I2C","stop",9.970911,1.00000001e-07,,,,
"I2C","start",9.9709157,9.99999993e-08,,,,
"I2C","address",9.9709252,8.07e-05,true,0x3F,false,
"I2C","data",9.9710107,8.07e-05,true,,,0x12
"I2C","data",9.9710962,8.07e-05,true,,,0x00
"I2C","stop",9.9711865,9.99999993e-08,,,,
"I2C","start",9.9711913,1.00000001e-07,,,,
"I2C","address",9.9712008,8.06e-05,true,0x3F,false,
"I2C","data",9.9712863,8.06e-05,true,,,0x13
"I2C","stop",9.9713765,9.99999993e-08,,,,
"I2C","start",9.9713813,1.00000001e-07,,,,
"I2C","address",9.9713908,8.07e-05,true,0x3F,true,
"I2C","data",9.9714763,8.07e-05,false,,,0x00
"I2C","stop",9.9715665,9.99999993e-08,,,,
"I2C","start",9.9715713,9.99999993e-08,,,,
"I2C","address",9.9715808,8.07e-05,true,0x3F,false,
"I2C","data",9.9716663,8.07e-05,true,,,0x13
"I2C","data",9.9717518,8.07e-05,true,,,0x00
"I2C","stop",9.9718421,9.99999993e-08,,,,
"I2C","start",9.9718468,9.99999993e-08,,,,
"I2C","address",9.9718563,8.07e-05,true,0x3F,false,
"I2C","data",9.9719418,8.07e-05,true,,,0x15
"I2C","data",9.9720273,8.07e-05,true,,,0x7E
"I2C","stop",9.9721176,9.99999993e-08,,,,
"I2C","start",9.9721224,9.99999993e-08,,,,
"I2C","address",9.9721318,8.07e-05,true,0x3F,false,
"I2C","data",9.9722173,8.07e-05,true,,,0x27
"I2C","data",9.9723028,8.07e-05,true,,,0x04
"I2C","stop",9.9723931,1.00000001e-07,,,,
"I2C","start",9.9723979,9.99999993e-08,,,,
"I2C","address",9.9724074,8.06e-05,true,0x3F,false,
"I2C","data",9.9724929,8.06e-05,true,,,0x14
"I2C","stop",9.9725831,1.00000001e-07,,,,
"I2C","start",9.9725879,9.99999993e-08,,,,
"I2C","address",9.9725974,8.07e-05,true,0x3F,true,
"I2C","data",9.9726829,8.07e-05,false,,,0x00
"I2C","stop",9.9727731,1.00000001e-07,,,,
"I2C","start",9.9727779,9.99999993e-08,,,,
"I2C","address",9.9727874,8.07e-05,true,0x3F,false,
"I2C","data",9.9728729,8.07e-05,true,,,0x14
"I2C","data",9.9729584,8.07e-05,true,,,0x10
"I2C","stop",9.9730487,1.00000001e-07,,,,
"I2C","start",9.9743815,9.99999993e-08,,,,
"I2C","address",9.974391,8.07e-05,true,0x3F,false,
"I2C","data",9.9744765,8.07e-05,true,,,0x14
"I2C","stop",9.9745668,9.99999993e-08,,,,
"I2C","start",9.9745715,1.00000001e-07,,,,
"I2C","address",9.974581,8.07e-05,true,0x3F,true,
"I2C","data",9.9746665,8.07e-05,false,,,0x00
"I2C","stop",9.9747568,9.99999993e-08,,,,
"I2C","start",9.9747616,9.99999993e-08,,,,
"I2C","address",9.974771,8.07e-05,true,0x3F,false,
"I2C","data",9.9748565,8.07e-05,true,,,0x14
"I2C","stop",9.9749468,1.00000001e-07,,,,
"I2C","start",9.9749516,9.99999993e-08,,,,
"I2C","address",9.9749611,8.06e-05,true,0x3F,true,
"I2C","data",9.9750466,8.06e-05,false,,,0x00
"I2C","stop",9.9751368,1.00000001e-07,,,,
"I2C","start",9.9751416,9.99999993e-08,,,,
"I2C","address",9.9751511,8.07e-05,true,0x3F,false,
"I2C","data",9.9752366,8.07e-05,true,,,0x27
"I2C","data",9.9753221,8.07e-05,true,,,0x01
"I2C","stop",9.9754123,9.99999993e-08,,,,
"I2C","start",9.9754171,1.00000001e-07,,,,
"I2C","address",9.9754266,8.07e-05,true,0x3F,false,
"I2C","data",9.9755121,8.07e-05,true,,,0x14
"I2C","stop",9.9756024,1.00000001e-07,,,,
"I2C","start",9.9756071,1.00000001e-07,,,,
"I2C","address",9.9756166,8.07e-05,true,0x3F,true,
"I2C","data",9.9757021,8.07e-05,false,,,0x00
"I2C","stop",9.9757924,1.00000001e-07,,,,
"I2C","start",9.9757971,1.00000001e-07,,,,
"I2C","address",9.9758066,8.07e-05,true,0x3F,false,
"I2C","data",9.9758921,8.07e-05,true,,,0x14
"I2C","data",9.9759776,8.07e-05,true,,,0x10
"I2C","stop",9.9760679,9.99999993e-08,,,,
"I2C","start",9.9773723,9.99999993e-08,,,,
"I2C","address",9.9773817,8.07e-05,true,0x3F,false,
